DATE,STATION,SAMPLE,SAMTIME,REPLICAT,STEMP,BTEMP,MESH,SSAL,BSAL,NETSLED,FLOWNO,RPM,DATECAL,FLOSTART,FLOEND,RPT,SPLITS,XFACTOR,NO3M,HYDROMED,CHAETOGN,GASTROPO,BIVALVES,STOMATOP,UNIDSHRI,ACETES,LUCIFER,PERICLIM,LATREUTE,OTHASHR,CRABMEGA,PINNOTHE,GAMAMPH,CAPAMPH,ISOPODS,CUMACEAN,MYSIDS,FISHEGGS,UNIDFLAR,OTHERS,PALAELAR,ALPHELAR,CALLILAR,UPOGELAR,PENAEPLA,GOBYLAR,ANCHOLAR,LEIOSLAR,SPECIESI,SPECIES2,SPECIES3,SPECIES4,SPECIES5,SPECIES6,SPECIES7
7/29/1981,BB,14,11:04:00,A,28,-99.9,365,36.8,-99.9,S,2147,34.86,810414,587559,594804,7245,1,2,27.01,3.036,162.31,0,0.074,0.074,28.878,32.506,0.222,0,0,0.444,24.583,0.296,0.222,0.148,0.148,0.074,4.221,0.296,10.367,0.074,10.367,18.512,0,0,0,8.589,1.333,0,0,0,0,0,0,0,0
7/29/1981,BB,14,11:15:00,B,28,-99.9,365,36.8,-99.9,S,2147,34.86,810414,594804,603098,8294,2,4,30.93,1.811,119.37,0,0.259,0,25.089,44.358,1.035,0.129,0.388,0.388,32.719,0.388,3.621,0.647,0.129,0.259,4.397,0.517,22.923,0.259,9.02,16.036,0,0,0,20.951,1.293,0,0,0,0,0,0,0,0
7/29/1981,BB,14,11:20:00,C,28,-99.9,365,36.8,-99.9,S,2147,34.86,810414,603098,611147,8049,2,4,30.01,2.399,96.501,0,0,0.267,20.793,15.728,0.267,0.133,0,0.133,22.393,0,7.997,2.266,0.267,0,4.265,0.267,16.395,0.133,7.498,13.296,0,0,0,14.129,1.866,0,0,0,0,0,0,0,0
7/29/1981,DD,14,11:27:00,A,28.5,-99.9,365,36.6,-99.9,S,2147,34.86,810414,611147,618646,7499,2,4,27.96,2.146,72.961,0,0.143,0.036,13.448,5.579,0.143,0,0,0.358,9.013,0.286,3.004,3.433,0,0.286,3.863,0.286,5.007,0,0,0,0,0,0,4.578,0.429,0,0,0,0,0,0,0,0
7/29/1981,DD,14,11:50:00,B,28.5,-99.9,365,36.6,-99.9,S,2147,34.86,810414,618646,626833,8187,2,4,30.53,1.048,79.266,0,0,0,10.744,4.979,0.262,0,0,0,6.944,0,3.013,3.013,0.262,0.524,3.538,0,5.896,0,0,0,0,0,0,4.848,1.048,0,0,0,0,0,0,0,0
7/29/1981,DD,14,12:02:00,C,28.5,-99.9,365,36.6,-99.9,S,2147,34.86,810414,626833,634824,7991,2,4,29.8,1.342,71.275,0,0,0,8.591,2.55,0,0,0,0.134,9.262,0,0.537,2.55,0,0.134,2.416,0,5.369,0.134,0,0,0,0,0,4.43,0.805,0,0,0,0,0,0,0,0
8/13/1981,BB,15,11:01:00,A,27.5,-99.9,365,35,-99.9,S,2147,34.86,810414,742644,750849,8205,2,4,30.6,0.261,9.804,0,0.261,0.654,20.654,10.065,1.569,0,0.654,2.745,33.856,0,33.203,3.268,0,0,0.784,0,13.464,0.131,6.405,11.373,0,0,2.876,12.026,0.261,0,0,0,0,0,0,0,0
8/13/1981,BB,15,11:15:00,B,27.5,-99.9,365,35,-99.9,S,2147,34.86,810414,750849,757798,6949,3,8,25.91,0,14.203,0,2.47,0.926,22.231,12.35,1.853,0.618,1.235,5.249,47.935,13.277,97.569,10.189,0.926,0,3.088,0,36.434,0.695,6.87,12.235,0,0,3.126,32.42,0.309,0,0,0,0,0,0,0,0
8/13/1981,BB,15,11:34:00,C,27.5,-99.9,365,35,-99.9,S,2147,34.86,810414,757798,766207,8409,3,8,31.36,0,4.337,0,0.51,1.02,9.439,9.949,1.276,0.51,0,2.073,36.575,0,47.959,3.827,0.032,0,1.276,0,16.837,0.542,2.934,5.198,0,0,1.307,15.816,0,0,0,0,0,0,0,0,0
8/13/1981,DD,15,11:48:00,A,27.3,-99.9,365,35.4,-99.9,S,2147,34.86,810414,766207,774334,8127,0,1,30.3,1.122,10.132,0,0.132,0.165,19.439,0.726,0,0.033,0.033,0.099,8.053,4.488,1.485,3.102,0.132,0.132,0.759,0,7.987,0.099,0,0,0,0,0,7.591,0.198,0,0,0,0,0,0,0,0
8/13/1981,DD,15,11:59:00,B,27.3,-99.9,365,35.4,-99.9,S,2147,34.86,810414,774334,783594,9260,1,2,34.53,1.969,11.758,0,0,0.405,26.122,0.174,0.058,0.058,0,0.058,3.765,5.213,0.985,1.622,0.232,0,0.521,0,6.777,0.232,0,0,0,0,0,6.429,0.174,0,0,0,0,0,0,0,0
8/13/1981,DD,15,12:10:00,C,27.3,-99.9,365,35.4,-99.9,S,2147,34.86,810414,783874,793326,9452,0,1,35.24,1.788,9.932,0,0,0.369,33.513,0.142,0.028,0,0,0.028,3.292,7.378,0.568,0.284,0.17,0,0.114,0,12.77,0.028,0,0,0,0,0,12.401,0.227,0,0,0,0,0,0,0,0
8/26/1981,BB,16,11:07:00,A,25.3,-99.9,365,32.4,-99.9,S,2147,34.86,810414,893408,902565,9157,2,4,34.15,0.469,5.037,0.234,0.351,0,6.325,0.117,0.234,1.054,0.703,2.928,26.94,0,29.634,1.64,0,0.234,2.694,0.117,6.94,0.029,3.836,1.464,0,0,0.937,6.794,0.029,0,0,0,0,0,0,0,0
8/26/1981,BB,16,11:15:00,B,25.3,-99.9,365,32.4,-99.9,S,2147,34.86,810414,902565,912234,9669,2,4,36.06,0.444,6.545,0,0,0,8.874,0,0.887,0,0.333,0,20.189,0.555,13.644,1.22,0.111,0,2.551,0,8.652,0.111,5.408,2.052,0,0,1.331,8.43,0.111,0,0,0,0,0,0,0,0
8/26/1981,BB,16,11:22:00,C,25.3,-99.9,365,32.4,-99.9,S,2147,34.86,810414,912234,921688,9454,2,4,35.26,0.227,3.517,0,0.34,0,4.765,0,0,0.227,0.34,0.113,13.5,0.113,60.579,3.063,0,0,1.929,0,4.084,0.113,2.779,1.049,0,0,0.709,3.971,0,0,0,0,0,0,0,0,0
8/26/1981,DD,16,11:30:00,A,25.3,-99.9,365,31.5,-99.9,S,2147,34.86,810414,921688,931156,9468,0,1,35.31,0.991,9.856,0.028,0.057,0.028,8.326,0.028,0.028,0,0.028,0.028,5.324,0.566,4.475,0.765,0.028,0.113,1.444,0.028,5.296,0.028,0,0,0,0,0.028,5.211,0,0,0,0,0,0,0,0,0
8/26/1981,DD,16,11:37:00,B,25.3,-99.9,365,31.5,-99.9,S,2147,34.86,810414,931156,938044,6888,0,1,25.69,0.895,13.624,0.039,0,0.039,10.782,0,0,0,0,0,3.464,1.051,0.545,0.545,0,0.117,1.168,0.117,6.773,0.078,0,0,0,0,0,6.734,0.039,0,0,0,0,0,0,0,0
8/26/1981,DD,16,11:45:00,C,25.3,-99.9,365,31.5,-99.9,S,2147,34.86,810414,938044,947435,9391,0,1,35.02,0.914,7.167,0.057,0,0.029,5.083,0,0.057,0,0.029,0.029,1.371,0,0.286,0.171,0.029,0.029,0.543,0.086,6.739,0,0,0,0,0,0.029,6.739,0,0,0,0,0,0,0,0,0
9/14/1981,BB,17,13:38:00,A,27.8,-99.9,365,35.6,-99.9,S,2147,34.86,810414,117166,126411,9245,0,1,34.48,1.276,8.44,0,0.029,0,3.422,0.174,0.957,0.319,0,0,1.392,0,0.841,0.087,0.029,0,0.261,0.232,3.132,0.058,3.422,0,0,0,0,2.842,0.029,0,0,0,0,0,0,0,0
9/14/1981,BB,17,13:45:00,B,27.8,-99.9,365,35.6,-99.9,S,2147,34.86,810414,126411,136312,9901,1,2,36.92,1.192,11.213,0,0,0,2.925,1.3,0.217,0.433,0.054,0,1.571,0.108,0.379,0.163,0,0,1.896,0.108,5.688,0.271,2.925,0,0,0,0,5.634,0.054,0,0,0,0,0,0,0,0
9/14/1981,BB,17,13:54:00,C,27.8,-99.9,365,35.6,-99.9,S,2147,34.86,810414,136312,145735,9423,0,1,35.14,1.423,7.456,0,0.057,0,2.02,0.484,0.939,0,0,0,1.537,0,0.256,0.171,0,0,0.398,0.142,4.639,0.085,2.02,0,0,0,0,4.61,0,0,0,0,0,0,0,0,0
9/14/1981,DD,17,14:06:00,A,27.8,-99.9,365,35.4,-99.9,S,2147,34.86,810414,145735,153892,8157,1,2,30.42,0.394,18.672,0,0,0,7.429,0.592,0.526,0.592,0.197,0,1.052,0,0.592,0.329,0,0,1.183,0.066,0.723,0.066,0,0,0,0,0,0.723,0,0,0,0,0,0,0,0,0
9/14/1981,DD,17,14:16:00,B,27.8,-99.9,365,35.4,-99.9,S,2147,34.86,810414,153892,161971,8079,1,2,30.13,0.863,18.055,0,0,0,5.111,0.996,0.398,0,0.066,0,0.929,0,0.398,0.133,0,0,1.394,0,0.996,0.066,0,0,0,0,0,0.996,0,0,0,0,0,0,0,0,0
9/14/1981,DD,17,14:26:00,C,27.8,-99.9,365,35.4,-99.9,S,2147,34.86,810414,161971,170241,8270,2,4,30.84,0.389,11.673,0,0.13,0,3.372,1.427,0.259,1.946,0.389,0.778,1.427,0,2.205,0.389,0,0.259,10.376,0,0.454,0.13,0,0,0,0,0,0.389,0,0,0,0,0,0,0,0,0
9/25/1981,BB,18,11:00:00,A,21.8,-99.9,365,35.9,-99.9,S,2147,34.86,810414,170426,179087,8661,2,4,32.3,0.248,5.697,0.124,0.743,0,6.44,0,0.248,0,0,0,2.229,0,2.848,0.248,0,0.124,0.372,0,0.619,0,4.954,0,0,1.486,0,0.619,0,0,0,0,0,0,0,0,0
9/25/1981,BB,18,11:10:00,B,21.8,-99.9,365,35.9,-99.9,S,2147,34.86,810414,179087,187945,8858,2,4,33.03,0.242,2.664,0,0.484,0,4.239,0,0.363,1.695,0,0.727,1.938,0.121,10.294,0.121,0.121,0,0.606,0,0.727,0,3.27,0,0,0.969,0,0.727,0,0,0,0,0,0,0,0,0
9/25/1981,BB,18,11:22:00,C,21.8,-99.9,365,35.9,-99.9,S,2147,34.86,810414,187945,196734,8789,2,4,32.78,0,2.074,0,0,0,4.149,0,0.488,4.637,0.488,3.539,5.613,0,32.093,0.854,0,0,0.976,0,0.732,0,3.173,0,0,0.976,0,0.732,0,0,0,0,0,0,0,0,0
9/25/1981,DD,18,11:30:00,A,22.1,-99.9,365,35.8,-99.9,S,2147,34.86,810414,196734,205009,8275,1,2,30.86,0,2.009,0,0.194,0,15.684,0,0.13,1.62,0.454,0.065,1.231,0,2.592,0.324,0.065,0,0.194,0.065,0.194,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/1981,DD,18,11:41:00,B,22.1,-99.9,365,35.8,-99.9,S,2147,34.86,810414,205009,212717,7708,1,2,28.74,0,2.992,0,0.139,0,14.683,0,0.139,0,0,0.07,1.044,0,0.487,0.209,0.07,0.07,0.487,0.07,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/1981,DD,18,11:50:00,C,22.1,-99.9,365,35.8,-99.9,S,2147,34.86,810414,212717,219890,7173,1,2,26.75,0.374,2.542,0,0.15,0,10.617,0,0.15,0,0,0,0.972,0,0.299,0.224,0,0.075,0.449,0,0.075,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0
10/9/1981,BB,19,9:58:00,A,19.1,-99.9,365,36.2,-99.9,S,2147,34.86,810414,441875,451619,9744,3,8,36.34,0,3.963,0,0,0.22,6.384,0,0.22,8.365,0,0.66,0,0,62.521,1.541,0,0,0.66,0,0,0.44,0.771,3.44,0.385,1.789,0,0,0,0,0,0,0,0,0,0,0
10/9/1981,BB,19,10:23:00,B,19.1,-99.9,365,36.2,-99.9,S,2147,34.86,810414,451619,460963,9344,3,8,34.85,0,11.937,0,0,0,9.871,0,0.23,10.33,0,1.377,2.296,0,70.014,3.214,0,0,5.28,0,0.717,0.23,1.349,5.337,0.603,2.755,0,0.459,0,0,0,0,0,0,0,0,0
10/9/1981,BB,19,10:35:00,C,19.1,-99.9,365,36.2,-99.9,S,2147,34.86,810414,460963,471017,10054,3,8,37.49,0,3.414,0,0,0,6.188,0,0.427,12.163,0.213,1.28,0,0,30.942,0.427,0,0,1.28,0,0,0.213,0.747,3.334,0.373,1.734,0,0,0,0,0,0,0,0,0,0,0
10/9/1981,DD,19,10:40:00,A,19.6,-99.9,365,36.1,-99.9,S,2147,34.86,810414,471017,480759,9742,2,4,36.33,0.22,2.532,0,0,0,24.47,0,0.11,0.138,0.028,0,0,0,0.771,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/9/1981,DD,19,10:51:00,B,19.6,-99.9,365,36.1,-99.9,S,2147,34.86,810414,480759,491474,10715,2,4,39.96,0.2,0.501,0,0.2,0,16.917,0,0,3.804,0.1,0.1,0,0,0.601,0,0,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/9/1981,DD,19,10:56:00,C,19.6,-99.9,365,36.1,-99.9,S,2147,34.86,810414,491474,500645,9171,2,4,34.2,0.117,0.117,0,0,0,11.462,0,0,16.725,0.234,0.819,0,0,3.392,0.936,0,0,0,0,0.088,0.029,0,0,0,0,0,0.058,0,0,0,0,0,0,0,0,0
10/23/1981,BB,20,10:40:00,A,18.8,-99.9,365,35.1,-99.9,S,2147,34.86,810414,557116,567218,10102,1,2,37.67,0.319,11.946,0,0,0,2.495,0,1.009,0,0,0.053,0,0,0.956,0.212,0,0,0.053,0,0,0,0,1.858,0.319,0,0,0,0,0,0,0,0,0,0,0,0
10/23/1981,BB,20,10:49:00,B,18.8,-99.9,365,35.1,-99.9,S,2147,34.86,810414,567218,577447,10229,1,2,38.15,0.052,25.164,0,0,0,3.25,0,2.516,0.996,0.052,0.262,0,0,9.908,0.21,0,0,0.052,0,0,0.026,0,2.438,0.419,0,0,0,0,0,0,0,0,0,0,0,0
10/23/1981,BB,20,11:00:00,C,18.8,-99.9,365,35.1,-99.9,S,2147,34.86,810414,577447,587852,10405,1,2,38.8,0.052,13.763,0,0,0,2.629,0,1.495,0.412,0,0.206,0,0,1.237,0.206,0,0,0,0,0.052,0.052,0,1.959,0.335,0,0,0,0,0,0,0,0,0,0,0,0
10/23/1981,DD,20,11:14:00,A,19.2,-99.9,365,35.3,-99.9,S,2147,34.86,810414,587852,597712,9860,0,1,36.77,0.19,2.774,0,0.054,0,1.441,0,0.054,0,0,0,0,0.027,0.082,0.027,0,0,0.027,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/1981,DD,20,11:20:00,B,19.2,-99.9,365,35.3,-99.9,S,2147,34.86,810414,597712,606065,8353,0,1,31.15,0.096,2.921,0,0.032,0,1.477,0,0,0.353,0.032,0.032,0.032,0,20.738,4.238,0,0,0,0,0,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/1981,DD,20,11:30:00,C,19.2,-99.9,365,35.3,-99.9,S,2147,34.86,810414,606065,613877,7812,0,1,29.13,0.206,2.884,0,0.034,0,1.407,0,0.034,0.034,0,0,0,0,0.858,0.24,0,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/9/1981,BB,21,9:55:00,A,16,-99.9,365,36,-99.9,S,2147,34.86,810414,613961,622689,8728,2,4,32.55,0.86,33.303,0,0,0,0.983,0,0.492,0.092,0,0.123,0,0,0.369,0.123,0.184,0,0.737,0,0,0,0,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0
11/9/1981,BB,21,10:03:00,B,16,-99.9,365,36,-99.9,S,2147,34.86,810414,622689,632139,9450,2,4,35.24,0.114,10.443,0,0,0,0.227,0,0.341,1.362,0.114,0.227,0,0,56.754,0.568,0.028,0,0.227,0,0,0,0,0.227,0,0,0,0,0,0,0,0,0,0,0,0,0
11/9/1981,BB,21,10:15:00,C,16,-99.9,365,36,-99.9,S,2147,34.86,810414,632139,642152,10013,2,4,37.34,0,15.426,0,0,0,0.643,0,0.643,1.928,0,0.321,0,0,26.674,0.964,0,0,0.428,0,0.027,0.107,0,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0
11/9/1981,DD,21,10:40:00,A,16,-99.9,365,36,-99.9,S,2147,34.86,810414,648907,655545,6638,0,1,24.75,0.202,4.404,0,0.121,0,0.202,0,0.121,0.04,0.081,0,0,0,0.97,0.404,0.04,0.04,0.566,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/9/1981,DD,21,10:50:00,B,16,-99.9,365,36,-99.9,S,2147,34.86,810414,655545,662128,6583,0,1,24.55,0.367,4.644,0,0.163,0,0.204,0,0,0.081,0,0,0,0,0.937,0.163,0,0,0.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/9/1981,DD,21,11:00:00,C,16,-99.9,365,36,-99.9,S,2147,34.86,810414,662128,669907,7779,0,1,29.01,0.207,3.723,0,0,0,0.103,0,0.069,0.138,0,0,0.034,0,0.758,0.138,0,0,0.241,0,0,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/24/1981,BB,22,10:30:00,A,11.7,-99.9,365,34.6,-99.9,S,2147,34.86,810414,670000,678717,8717,2,4,32.51,0,59.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/24/1981,BB,22,10:37:00,B,11.7,-99.9,365,34.6,-99.9,S,2147,34.86,810414,678717,687403,8686,2,4,32.39,0.494,84.841,0,0,0,0.123,0,0.247,0,0,0,0.247,0,0,0,0,0,1.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/24/1981,BB,22,10:45:00,C,11.7,-99.9,365,34.6,-99.9,S,2147,34.86,810414,687403,695819,8416,2,4,31.38,0.637,69.089,0,0,0,0,0,0.255,0.127,0,0.127,0,0,0.127,0,0,0,2.932,0,0.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/24/1981,DD,22,12:00:00,A,13.7,-99.9,365,32.8,-99.9,S,2147,34.86,810414,698613,699962,8648,0,1,32.25,0,2.14,0,0,0,0.031,0,0,0,0,0,0,0,0.093,0.093,0,0,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/24/1981,DD,22,12:15:00,B,13.7,-99.9,365,32.8,-99.9,S,2147,34.86,810414,699962,699961,8648,0,1,32.25,0.031,3.442,0,0,0,0,0,0,0,0,0,0,0,0.093,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/24/1981,DD,22,12:25:00,C,13.7,-99.9,365,32.8,-99.9,S,2147,34.86,810414,699961,705914,8648,0,1,32.25,0,3.938,0,0,0,0.062,0,0,0,0,0,0,0,0.031,0.093,0,0,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/1981,BB,23,10:30:00,A,8.8,-99.9,365,36.2,-99.9,S,2147,34.86,810414,352292,360732,8440,0,1,31.47,0.763,47.887,0,0,0,0.032,0,0.064,0,0,0,0.032,0,0.064,0.032,0.095,0,2.034,0,0.127,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/1981,BB,23,10:40:00,B,8.8,-99.9,365,36.2,-99.9,S,2147,34.86,810414,360732,369363,8631,0,1,32.19,1.056,53.65,0.031,0,0,0.031,0,0.062,0,0,0,0,0,0,0.031,0.093,0,1.18,0,0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/1981,BB,23,10:50:00,C,8.8,-99.9,365,36.2,-99.9,S,2147,34.86,810414,369363,379030,9667,0,1,36.05,0.721,48.488,0,0,0,0.055,0,0.055,0,0,0,0,0,0.028,0,0,0,0.943,0,0.028,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/1981,DD,23,11:00:00,A,9,-99.9,365,36.1,-99.9,S,2147,34.86,810414,379030,388370,9340,0,1,34.83,0.689,49.584,0,0.086,0,0.086,0,0.086,0,0,0,0,0,0,0.029,0.029,0,0.459,0,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/1981,DD,23,11:10:00,B,9,-99.9,365,36.1,-99.9,S,2147,34.86,810414,388370,398244,9874,0,1,36.82,0.489,47.203,0,0,0,0.081,0,0.136,0,0,0,0,0,0,0,0,0,0.38,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/1981,DD,23,11:20:00,C,9,-99.9,365,36.1,-99.9,S,2147,34.86,810414,398244,408310,10066,0,1,37.54,0.666,32.445,0.027,0,0,0.107,0.027,0.027,0,0,0,0,0,0,0.027,0,0,0.213,0.027,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/1981,BB,24,9:29:00,A,4.2,-99.9,365,34.8,-99.9,S,5457,36.32,810414,429831,429839,10201,0,1,36.51,1.342,11.613,0,0,0,0,0,0,0,0,0.027,0,0,0,0,0,0.027,0.219,0,0.082,0,0,0,0,0,0,0,0,0.027,0,0,0,0,0,0,0
12/21/1981,BB,24,9:40:00,B,4.2,-99.9,365,34.8,-99.9,S,5457,36.32,810414,509587,519972,10385,0,1,37.17,0.969,15.416,0,0.081,0,0.027,0,0,0.404,0,0.081,0,0,0.511,0.43,0,0.027,0.404,0,0.484,0,0,0,0,0,0,0,0,0.323,0,0,0,0,0,0,0
12/21/1981,BB,24,9:47:00,C,4.2,-99.9,365,34.8,-99.9,S,5457,36.32,810414,519972,529989,10017,0,1,35.85,1.144,10.628,0,0,0,0,0,0,0,0,0.028,0,0,0,0.139,0,0,0.139,0,0.112,0,0,0,0,0,0,0,0,0.056,0,0,0,0,0,0,0
12/21/1981,DD,24,9:57:00,A,8.8,-99.9,365,36.2,-99.9,S,5457,36.32,810414,529989,541131,11142,0,1,39.88,0.677,19.132,0,0,0,0.025,0,0,0,0,0,0,0,0,0.025,0,0,0.075,0,0.176,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0
12/21/1981,DD,24,10:04:00,B,8.8,-99.9,365,36.2,-99.9,S,5457,36.32,810414,541131,551515,10384,0,1,37.17,0.78,13.855,0,0,0,0.027,0,0,0,0,0.081,0,0,0.404,0.054,0,0,0.108,0,0.081,0,0,0,0,0,0,0,0,0.027,0,0,0,0,0,0,0
12/21/1981,DD,24,10:15:00,C,8.8,-99.9,365,36.2,-99.9,S,5457,36.32,810414,551515,561676,10161,0,1,36.37,0.88,15.535,0,0,0,0,0,0,0,0,0.027,0,0,0.055,0,0,0,0.192,0,0.055,0,0,0,0,0,0,0,0,0.027,0,0,0,0,0,0,0
1/9/1982,BB,25,12:02:00,A,8.6,-99.9,365,34.4,-99.9,S,3483,33.31,810414,182842,190270,7428,0,1,28.99,2.898,5.692,0.034,0.138,0,0.069,0,0,0,0,0,0,0,0.138,0.034,0.034,0.069,0.207,0,0.172,0,0,0,0,0,0,0,0,0.034,0,0,0,0,0,0,0
1/9/1982,BB,25,12:13:00,B,8.6,-99.9,365,34.4,-99.9,S,3483,33.31,810414,190270,198514,8244,0,1,32.17,2.083,4.725,0.062,0.031,0,0.093,0,0,0,0,0,0,0,0.093,0.031,0,0.093,0.093,0,0.124,0.031,0,0,0,0,0,0,0,0.031,0,0,0,0,0,0,0
1/9/1982,BB,25,12:20:00,C,8.6,-99.9,365,34.4,-99.9,S,3483,33.31,810414,198514,206435,7921,0,1,30.91,2.685,5.047,0,0.032,0,0,0,0,0,0,0,0,0,0.065,0.032,0.065,0,0.356,0,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/1982,DD,25,12:36:00,A,8.7,-99.9,365,34.2,-99.9,S,3483,33.31,810414,206435,214586,8151,0,1,31.81,1.383,0.723,0.031,0.157,0,0,0,0,0,0,0,0,0,5.847,0.472,0.031,0,0.22,0.031,0.126,0.157,0,0,0,0,0,0,0,0.063,0,0,0,0,0,0,0
1/9/1982,DD,25,12:52:00,B,8.7,-99.9,365,34.2,-99.9,S,3483,33.31,810414,216229,224889,8660,0,1,33.8,1.538,1.716,0,0,0,0.059,0,0,0,0,0,0,0,0.148,0.03,0,0,0.355,0,0.03,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0
1/9/1982,DD,25,13:02:00,C,8.7,-99.9,365,34.2,-99.9,S,3483,33.31,810414,224889,234228,9339,0,1,36.45,1.619,2.085,0,0.027,0,0.082,0,0,0,0,0,0.027,0,0.988,0.219,0,0,0.192,0,0.192,0.027,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0
1/21/1982,BB,26,9:53:00,A,8.6,-99.9,365,20.1,-99.9,S,3483,33.31,810414,234262,244602,10340,0,1,40.35,0.297,1.041,0.025,1.214,0,0.025,0,0,0,0,0,0,0,0,0.099,0.025,0,2.949,0,0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/1982,BB,26,10:00:00,B,8.6,-99.9,365,20.1,-99.9,S,3483,33.31,810414,244602,254798,10196,0,1,39.79,0.075,0.553,0,0.754,0,0.025,0,0,0,0,0,0,0,0.226,0.302,0.025,0.025,3.544,0,0.402,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0
1/21/1982,BB,26,10:07:00,C,8.6,-99.9,365,20.1,-99.9,S,3483,33.31,810414,254798,265122,10324,0,1,40.29,0.149,1.092,0,0.546,0,0,0,0,0.05,0,0.074,0,0,0.174,0.074,0,0.025,3.5,0,0.223,0.025,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0
1/21/1982,DD,26,10:24:00,A,8,-99.9,365,27.5,-99.9,S,3483,33.31,810414,265122,272834,7712,0,1,30.1,0.432,1.993,0,0.199,0,0.033,0,0,0,0,0,0,0,0,0.066,0.033,0.033,1.429,0,0.498,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0
1/21/1982,DD,26,10:28:00,B,8,-99.9,365,27.5,-99.9,S,3483,33.31,810414,272834,281044,8210,0,1,32.04,0.499,1.561,0,0.062,0,0.031,0,0,0,0,0,0,0,0.094,0.031,0,0,0.687,0,0.406,0,0,0,0,0,0,0,0,0.031,0,0,0,0,0,0,0
1/21/1982,DD,26,10:34:00,C,8,-99.9,365,27.5,-99.9,S,3483,33.31,810414,281044,290216,9172,0,1,35.8,0.587,1.927,0,0.028,0,0.056,0,0,0,0,0,0,0,1.034,0.223,0,0.028,0.279,0,0.391,0,0,0,0,0,0,0,0,0.028,0,0,0,0,0,0,0
2/8/1982,BB,27,11:55:00,A,9.7,-99.9,365,33.3,-99.9,S,3483,33.31,810414,885878,891211,5333,1,2,20.81,0.192,0.865,0,0.288,0,0,0,0,0.192,0,0.384,0.096,0,6.247,0,0,0.577,49.399,0,2.114,0,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,0
2/8/1982,BB,27,12:08:00,B,9.7,-99.9,365,33.3,-99.9,S,3483,33.31,810414,891211,897499,6288,1,2,24.54,0.326,3.504,0,0.163,0,0,0,0,0.081,0,0,0.081,0,0.978,0.163,0.081,0.407,3.83,0,1.222,0.081,0,0,0,0,0,0,0,0.815,0,0,0,0,0,0,0
2/8/1982,BB,27,12:16:00,C,9.7,-99.9,365,33.3,-99.9,S,3483,33.31,810414,897499,903590,6091,1,2,23.77,0.505,3.45,0.084,0.673,0,0.084,0,0,0.421,0,1.178,0.168,0,3.029,0.505,0,0.168,4.544,0,0.926,0,0,0,0,0,0,0,0,0.084,0,0,0,0,0,0,0
2/8/1982,DD,27,12:27:00,A,9.8,-99.9,365,34,-99.9,S,3483,33.31,810414,903590,911020,7430,0,1,29,0.448,1.759,0,0,0,0.069,0,0,0,0,0,0.034,0,0.241,0.103,0,0,0.241,0,0.586,0,0,0,0,0,0,0,0,0.207,0,0,0,0,0,0,0
